actor_loss,discrete_loss,frame,logits_entropy,offset_loss,step,total_time
0.7906393633030429,0.7322381955385208,5300,1.4729582464694977,0.05834014079300687,5300.0,56.84734487533569
0.7838732375956998,0.7179596114158631,5400,1.4585576367378235,0.06490228565235157,5400.0,57.698856830596924
0.7816062569618225,0.7157731747627258,5500,1.4580599296092986,0.06576773892447818,5500.0,58.550145864486694
0.7669990458110771,0.7020153588056565,5600,1.4471353280544281,0.06588777308934368,5600.0,59.37814497947693
0.7654715516779682,0.7021520817279816,5700,1.4449489104747772,0.06366573223203886,5700.0,60.23344588279724
0.7594833645490137,0.6927864116430282,5800,1.4411226987838746,0.06732224273582688,5800.0,61.08233976364136
0.7483033425737136,0.6825604176521302,5900,1.434209145307541,0.06552913846098818,5900.0,61.92872381210327
0.7512623154290832,0.6825358062982559,6000,1.4339854836463928,0.06875389836204704,6000.0,63.60627889633179
0.7421334875692235,0.6752190393209457,6100,1.4257163310050964,0.06612818490248173,6100.0,64.17801189422607
0.7315471567729912,0.6651989692449569,6200,1.4139471328258515,0.06587608806148637,6200.0,65.03204393386841
0.7254515921715463,0.6526224267482758,6300,1.404712244272232,0.07265072566224262,6300.0,65.89331197738647
0.7029117263189637,0.6405472081899642,6400,1.392232701778412,0.06335575520643033,6400.0,66.7395088672638
0.7138635834844986,0.6463476234674453,6500,1.393650381565094,0.06727107836923096,6500.0,68.6296067237854
0.7005642906273946,0.6357809132337571,6600,1.3868855488300325,0.06448446908325423,6600.0,69.6134090423584
0.6915546997939006,0.6306527847051621,6700,1.380073791742325,0.06185298519267235,6700.0,70.5132098197937
0.6925746096242772,0.6234417527914047,6800,1.3675319123268128,0.06874431579490192,6800.0,71.41592288017273
0.6929447633205074,0.6227268517017365,6900,1.3676140892505646,0.07020084922260139,6900.0,72.29857993125916
0.6755504242264398,0.6119696885347367,7000,1.3590153181552886,0.06364309237687849,7000.0,73.22434377670288
0.669399633265958,0.607777653336525,7100,1.350947072505951,0.06203471071785316,7100.0,74.07867074012756
0.6858515379452469,0.6142799788713456,7200,1.3571476900577546,0.07115159099339508,7200.0,75.81515979766846
0.6608597341150341,0.6013002955913543,7300,1.3380447494983674,0.059655380886397325,7300.0,77.24301385879517
0.6588614352858893,0.5937548443675041,7400,1.3366099774837494,0.06403800756379496,7400.0,78.33880877494812
0.647408120112844,0.5868111199140549,7500,1.3214569938182832,0.060241722414502874,7500.0,79.22490787506104
0.6538135149691364,0.5860239964723587,7600,1.320990445613861,0.0673569477366982,7600.0,80.2123818397522
0.6383836009714863,0.5713559782505035,7700,1.3035356247425078,0.06707189633743837,7700.0,81.18549871444702
0.6377617504337046,0.5746594321727753,7800,1.3065392255783081,0.06305195140885189,7800.0,82.03519582748413
0.6338988188469764,0.5693456250429153,7900,1.296343983411789,0.06384829203307163,7900.0,82.89222764968872
0.6306604937751694,0.5684130328893662,8000,1.2964945387840272,0.06246564155298984,8000.0,86.37522292137146
0.630040175253802,0.5597657960653305,8100,1.28775239944458,0.07008049932483118,8100.0,86.93252682685852
0.6321031893834029,0.5625237694382668,8200,1.2819579172134399,0.06860638369107619,8200.0,87.47725677490234
0.620957335623184,0.5552992749214173,8300,1.2743476986885072,0.06634101636882406,8300.0,88.25635480880737
0.6199777217784731,0.5551618844270706,8400,1.272967622280121,0.06482517135736998,8400.0,89.11973881721497
0.6177672519542203,0.5484083446860314,8500,1.263610463142395,0.06992471925332211,8500.0,89.98876070976257
0.6156421185720085,0.5488264092803001,8600,1.263453392982483,0.06662938903900795,8600.0,90.83350396156311
0.6062351415062895,0.5425689470767975,8700,1.2538374066352844,0.06371827089606086,8700.0,91.70635390281677
0.6065974692897041,0.5419440189003945,8800,1.2511161804199218,0.06395991322642658,8800.0,92.68170976638794
0.6147817205084433,0.5429826119542122,8900,1.2493304550647735,0.07227216477622278,8900.0,93.98917889595032
0.6117523052904865,0.5396174508333206,9000,1.240438621044159,0.07308810978429392,9000.0,94.96538376808167
0.6036860461872403,0.5321998202800751,9100,1.2339325106143952,0.07075775865814649,9100.0,95.94553589820862
0.5854147590032899,0.5242658063769341,9200,1.2263195884227753,0.060127056392957456,9200.0,96.96513199806213
0.5965734071070605,0.5294688525795936,9300,1.2285193192958832,0.06744562604581006,9300.0,97.87401795387268
0.5842711376671744,0.5218942713737488,9400,1.2141231882572174,0.06259931737440638,9400.0,99.35793471336365
0.579218736674526,0.5164007648825646,9500,1.2096804642677308,0.062041443918133155,9500.0,100.6990098953247
0.5878004532049198,0.5207888349890709,9600,1.2115242218971252,0.06668341311160475,9600.0,103.03601884841919
0.5888022674192296,0.5174906915426254,9700,1.2069045889377594,0.07142734520311933,9700.0,104.43346881866455
0.5851878886765772,0.5168127697706223,9800,1.1969324100017547,0.06819282655487768,9800.0,105.46087288856506
0.5750833481255144,0.5116015806794166,9900,1.1974066758155824,0.06407442585623357,9900.0,106.38686490058899
0.5778396581069077,0.5103358006477356,10000,1.1922840583324432,0.06799183791736141,10000.0,108.07224488258362
0.5764621280797637,0.5093447425961495,10100,1.1887456393241882,0.06699489025049843,10100.0,108.65504693984985
0.5822483050351096,0.5114100089669228,10200,1.191080267429352,0.07079961788258515,10200.0,109.49886989593506
0.5804909208033344,0.5104946443438529,10300,1.18821319937706,0.07015830991440453,10300.0,110.33202362060547
0.5692778631012039,0.5039552944898605,10400,1.1774135088920594,0.06474730926129268,10400.0,111.18266272544861
0.5693979089212889,0.4971088492870331,10500,1.170847725868225,0.07191585066902917,10500.0,112.47544288635254
0.5626279455010254,0.49588529884815213,10600,1.1643223893642425,0.06720787491940428,10600.0,113.38200879096985
0.5614651960901694,0.4960724714398384,10700,1.1632577514648437,0.06568956981936935,10700.0,114.61364078521729
0.5621430180450477,0.4899102771282196,10800,1.1588068652153014,0.07204979311791249,10800.0,115.47751188278198
0.5649209518243771,0.4935594463348389,10900,1.1633994448184968,0.07128264340281021,10900.0,116.3853509426117
0.5469112174935861,0.4878839117288589,11000,1.144494550228119,0.059090290145832114,11000.0,117.24915289878845
0.5595717170450947,0.4907702425122261,11100,1.151696857213974,0.06867098400834948,11100.0,118.1487648487091
0.552997595602923,0.485469229221344,11200,1.1467946481704712,0.0675891001301352,11200.0,118.99447989463806
0.5417908105519739,0.4803883534669876,11300,1.1368994200229645,0.06078211589192506,11300.0,119.86085391044617
0.5518539586279652,0.48388798713684084,11400,1.1418897986412049,0.06761994745465927,11400.0,120.72808694839478
0.5447718070285155,0.4784000611305237,11500,1.1336777532100677,0.06726303651521448,11500.0,121.63236403465271
0.5429702052975646,0.47713552743196486,11600,1.1305133616924286,0.06617841983097605,11600.0,122.64651799201965
0.5420135584208045,0.4733330687880516,11700,1.1280665802955627,0.06799672666238621,11700.0,123.74017572402954
0.5396800761175627,0.47726863890886306,11800,1.1252675700187682,0.06317697008489631,11800.0,124.7032208442688
0.5375549571939034,0.4717713940143585,11900,1.1239535641670226,0.06573739717714489,11900.0,125.57394981384277
0.5373598118819812,0.47209957033395766,12000,1.1220724558830262,0.06550518950098194,12000.0,129.37697792053223
0.5448695258928997,0.47762792140245436,12100,1.1267345464229583,0.06718837731750682,12100.0,129.94881677627563
0.5408459733618368,0.47514979660511014,12200,1.121520768404007,0.066424318094505,12200.0,130.57445287704468
0.5390087554950526,0.46989339381456374,12300,1.1127927362918855,0.06892013955803122,12300.0,131.44100666046143
0.5341087426289474,0.4693502965569496,12400,1.1194038319587707,0.06566657825169386,12400.0,132.28937792778015
0.5258314240686964,0.46784365564584734,12500,1.113852846622467,0.058407712131156586,12500.0,133.1797308921814
0.5265918919945708,0.46243732154369355,12600,1.1023754143714906,0.06399447730655083,12600.0,134.0538067817688
0.5282837480011553,0.4601085695624352,12700,1.0983644127845764,0.06832253020547796,12700.0,134.89939188957214
0.5344363754928703,0.46551933646202087,12800,1.1051407647132874,0.0693586095367209,12800.0,135.71556282043457
0.5203401523061318,0.4611487513780594,12900,1.0995773780345917,0.05874654772924259,12900.0,136.58553862571716
0.5330196259045364,0.4656621718406677,13000,1.097883593440056,0.06648033934470732,13000.0,137.41449880599976
0.528003467191564,0.4632127279043198,13100,1.0966756379604339,0.06471811232040636,13100.0,138.67520380020142
0.5253800566833798,0.4618952077627182,13200,1.0984279704093933,0.06358691886271117,13200.0,139.85981583595276
0.5171015551774809,0.45478021174669264,13300,1.0848068988323212,0.062177247513318434,13300.0,140.7349488735199
0.5203360640766597,0.45779532462358474,13400,1.0903608739376067,0.06302088379743509,13400.0,141.6942310333252
0.5217331774754099,0.4591356211900711,13500,1.0907846212387085,0.062339885233086534,13500.0,142.55377101898193
0.5199371989410703,0.4563504537940025,13600,1.0920809650421142,0.06331138574751094,13600.0,143.45657587051392
0.5152346603941209,0.45113766998052596,13700,1.0801384073495865,0.0642466623976361,13700.0,144.30755400657654
0.5170589077590716,0.4534938254952431,13800,1.0800267028808594,0.06367132990271784,13800.0,145.1324667930603
0.5177634022023418,0.4519820961356163,13900,1.0801192426681518,0.06661490897386102,13900.0,145.97254085540771
0.5131867294854456,0.44933155059814456,14000,1.0763883846998215,0.06371930280874949,14000.0,147.67379188537598
0.5145004143809327,0.4440647143125534,14100,1.0669206130504607,0.07030296081211418,14100.0,148.25138092041016
0.5149071269696301,0.4494580927491188,14200,1.0774767500162126,0.06599804080906324,14200.0,149.08991265296936
0.5169348849518465,0.45092427760362624,14300,1.075863681435585,0.06603590262238868,14300.0,149.93324184417725
0.5054415375879495,0.4436622089147568,14400,1.0683548027276992,0.06223041788325645,14400.0,150.7665069103241
0.5133778809910954,0.4437946835160255,14500,1.0640794771909714,0.068481062509818,14500.0,151.60491180419922
0.5006536699757718,0.43987664818763733,14600,1.0608976781368256,0.06061210799089167,14600.0,152.47224879264832
0.50004576367907,0.437067374587059,14700,1.056028932929039,0.0631509943632409,14700.0,153.33328890800476
0.505136907985895,0.4414339646697044,14800,1.0589332234859468,0.06416696553060319,14800.0,154.2016098499298
0.5042369746335662,0.43902372926473615,14900,1.056560555100441,0.06579538718506228,14900.0,155.08368468284607
0.5074629222992624,0.44041163474321365,15000,1.0520256161689758,0.06724619946908206,15000.0,155.91559767723083
0.5059418654677892,0.44126601129770276,15100,1.054302065372467,0.06526373096858151,15100.0,157.07853984832764
0.5039534713372146,0.43907393723726273,15200,1.0533044880628586,0.06536555373168085,15200.0,158.75511598587036
0.5068546604401994,0.43729400604963303,15300,1.0540876215696335,0.07026379622402601,15300.0,159.9483766555786
0.5014242683306779,0.43965367436409,15400,1.0540870690345765,0.062378054375585634,15400.0,161.02161478996277
0.5058014513832507,0.4400458598136902,15500,1.053771092891693,0.06632003451522905,15500.0,162.02992367744446
0.5002101040122533,0.433208489716053,15600,1.0460707694292068,0.06684192820102908,15600.0,163.04732394218445
0.5007189727655732,0.4329408246278763,15700,1.0423056876659393,0.06849020726804156,15700.0,163.98518180847168
0.48829529987703457,0.42797188997268676,15800,1.03676917552948,0.0616200660369941,15800.0,164.89494681358337
0.4988013972150217,0.4315756928920746,15900,1.037237702012062,0.0673421464744024,15900.0,165.84444785118103
0.49397897749844166,0.42739173382520673,16000,1.0395255321264267,0.06583364314428763,16000.0,167.73505687713623
0.5006871010997508,0.4305822092294693,16100,1.037730377316475,0.06965804491483141,16100.0,168.5203697681427
0.5005482812919239,0.43133546829223635,16200,1.036163678765297,0.06887030891084578,16200.0,169.38308668136597
0.48589526043079867,0.4247882679104805,16300,1.0246313482522964,0.060990734717051964,16300.0,170.30804991722107
0.49208289945479666,0.42863914102315903,16400,1.0323254108428954,0.06376790319336578,16400.0,171.18676567077637
0.4968686207096175,0.42637317955493925,16500,1.0286245042085647,0.07042645604815334,16500.0,172.19071888923645
0.48762680722935364,0.4225815489888191,16600,1.02344378054142,0.06518663055612706,16600.0,173.07266569137573
0.48703816267523437,0.42366515219211576,16700,1.0286551910638808,0.06336990656564012,16700.0,173.9570918083191
0.4939102580641756,0.4272809401154518,16800,1.0261724799871446,0.06627877563005313,16800.0,174.85235285758972
0.4892004604386811,0.4236079865694046,16900,1.0274315559864045,0.06598789039708208,16900.0,175.70100498199463
0.4860824966194606,0.4230887445807457,17000,1.0243989729881287,0.06283485723542981,17000.0,176.57511496543884
0.48825606025091495,0.42350983530282976,17100,1.0224889332056046,0.0654116818041075,17100.0,177.5845067501068
0.48535158167971243,0.41796537548303603,17200,1.0177950131893159,0.0669649043265963,17200.0,178.52934670448303
0.48293540825938236,0.4199286171793938,17300,1.0141345715522767,0.06261764698137995,17300.0,179.42327094078064
0.48513264231162495,0.4205128428339958,17400,1.0197562062740326,0.06385342142311856,17400.0,180.33806371688843
0.48359691506565206,0.41945537030696867,17500,1.0150012362003327,0.06380139348038938,17500.0,181.25605988502502
0.4885480043911698,0.42203575193881987,17600,1.0186020255088806,0.06649027623643633,17600.0,182.1869728565216
0.47826851594566117,0.4141945743560791,17700,1.012940430045128,0.06465815087722149,17700.0,183.1451678276062
0.4791307266395871,0.4152014711499214,17800,1.0069852763414382,0.06416537340555806,17800.0,184.07971668243408
0.48373697683362676,0.4187894758582115,17900,1.0128801000118255,0.06479782599490136,17900.0,185.04209184646606
0.48321460202188776,0.41840125620365143,18000,1.0119419848918916,0.06444758125871886,18000.0,187.3573718070984
0.47723336768622443,0.4170148092508316,18100,1.0113060146570205,0.06055080093210563,18100.0,188.46042394638062
0.48273041165701236,0.42161580830812456,18200,1.0107597255706786,0.061626629874808714,18200.0,190.13967275619507
0.4850506897610013,0.41962561786174774,18300,1.0058909827470779,0.06590722920373082,18300.0,191.10483193397522
0.4726829393075244,0.41220777720212937,18400,1.0039929497241973,0.06097733096976299,18400.0,192.01490998268127
0.47449806745689693,0.4140163177251816,18500,1.006890168786049,0.06102823367109522,18500.0,192.8741729259491
0.48179487308653274,0.4173502731323242,18600,1.0128415483236313,0.06431240650999825,18600.0,193.77542877197266
0.4722425822574313,0.41020725160837174,18700,0.9989726901054382,0.06249506650783587,18700.0,194.7600817680359
0.4828545893772994,0.41397340297698976,18800,1.003156824707985,0.0688041920075193,18800.0,195.70759391784668
0.47981098412287115,0.4134048366546631,18900,1.0057939291000366,0.0666447640833212,18900.0,196.6196060180664
0.46517936280458283,0.4031686982512474,19000,0.9903940409421921,0.06160563457524404,19000.0,197.53658890724182
0.4686108736118468,0.40540363371372223,19100,0.990166746377945,0.0632326509221457,19100.0,198.42048001289368
0.4795991403631645,0.41060736060142516,19200,0.9954469096660614,0.06854638933145907,19200.0,199.27270603179932
0.4747845993773772,0.40583566814661026,19300,0.9871802306175232,0.0692386673472356,19300.0,200.17093777656555
0.4704091250896454,0.4096144562959671,19400,0.9953706705570221,0.061327102324867155,19400.0,201.06997871398926
0.47647010335827816,0.4135374534130096,19500,1.0041072356700897,0.06293193169403821,19500.0,202.00580978393555
0.4681394321493583,0.4058972558379173,19600,0.9877275478839874,0.06161889970098855,19600.0,202.8914396762848
0.4719768691771101,0.4065142720937729,19700,0.9906549310684204,0.06461033145023976,19700.0,203.78372478485107
0.46477716984135087,0.40155791223049164,19800,0.9838766473531723,0.06377723608602537,19800.0,204.65636563301086
0.47956271484346674,0.4131941470503807,19900,0.9975674474239349,0.06638908031163737,19900.0,205.53151988983154
0.46056310847254084,0.40295639902353286,20000,0.9857218623161316,0.057453724795777816,20000.0,208.49837684631348
0.4703719430040605,0.40066780626773835,20100,0.982092889547348,0.0683706408526632,20100.0,209.47598791122437
0.47509889319391535,0.4058230060338974,20200,0.9897111296653748,0.06943864180357195,20200.0,210.6388280391693
0.4704956078883445,0.4019810539484024,20300,0.984038895368576,0.06843699475575704,20300.0,211.8591706752777
0.46945682758151897,0.4058488282561302,20400,0.987049395442009,0.06400260265218094,20400.0,213.0244438648224
0.46709209208441255,0.40459231078624724,20500,0.9841172081232071,0.06249624956399202,20500.0,213.9491310119629
0.4666753883409028,0.40230480194091794,20600,0.9820540100336075,0.06400894460239215,20600.0,214.8596637248993
0.45997047247272904,0.3978408282995224,20700,0.9748114573955536,0.06207507006183732,20700.0,215.7517650127411
0.4738588173790733,0.40427340716123583,20800,0.9850744241476059,0.06931527737469878,20800.0,216.66009283065796
0.46661505162125766,0.4051793897151947,20900,0.9863757610321044,0.06053490485646762,20900.0,217.55318403244019
0.46166339841219456,0.3988413602113724,21000,0.9798395252227783,0.06319564468867611,21000.0,218.41249299049377
0.4680416011574245,0.4034850510954857,21100,0.9818589127063752,0.06428052017872687,21100.0,219.3394067287445
0.4635434118237826,0.3996900713443756,21200,0.9781500267982483,0.0641886156736291,21200.0,220.2122278213501
0.4629241118926813,0.3989873507618904,21300,0.9768210405111313,0.06506603528396226,21300.0,221.10292196273804
0.46465376609622844,0.39268656641244887,21400,0.9688545137643814,0.07241018397326116,21400.0,221.9563226699829
0.4668541786694291,0.39951705634593965,21500,0.9787002110481262,0.06716651585884392,21500.0,222.9194917678833
0.4671953072642336,0.3989378735423088,21600,0.9784423273801803,0.06815861532231793,21600.0,223.76682877540588
0.46316301114488356,0.39787497878074646,21700,0.9764240771532059,0.06472245516488329,21700.0,224.65470004081726
0.46314124659736555,0.3966496390104294,21800,0.9733529770374298,0.06660464571905322,21800.0,225.70384001731873
0.45642425990340735,0.39378365129232407,21900,0.9713382083177566,0.06289045070298016,21900.0,227.7191858291626
0.45853422980497377,0.39735162645578387,22000,0.9688431262969971,0.06159747518540826,22000.0,229.9765338897705
0.4646777020822657,0.3983513429760933,22100,0.9723442572355271,0.06615877516014734,22100.0,230.7934226989746
0.45856703803090765,0.39471388012170794,22200,0.9687745952606202,0.06364546969416551,22200.0,231.895813703537
0.4624354290490103,0.3942511910200119,22300,0.9695480471849441,0.06699093719362281,22300.0,232.84219479560852
0.4689784288996517,0.40173588812351224,22400,0.9728749841451645,0.06647462847467978,22400.0,233.72609567642212
0.46871848537190125,0.3969919142127037,22500,0.9702132320404053,0.07193064337479882,22500.0,234.60354566574097
0.4565171404640273,0.39126781046390535,22600,0.9637603890895844,0.06521547846205067,22600.0,235.48585987091064
0.4578622951365934,0.39248027056455614,22700,0.965156729221344,0.06496805729693733,22700.0,236.34469985961914
0.45081873606927325,0.3909444710612297,22800,0.9611179435253143,0.05988525373686571,22800.0,237.48915886878967
0.45283992898346176,0.3899552112817764,22900,0.9613311129808426,0.06368774443399161,22900.0,238.3988127708435
0.4540964409266368,0.3896559688448906,23000,0.9639279592037201,0.06372608931997092,23000.0,239.3532910346985
0.4572982932671462,0.3923994731903076,23100,0.9661469900608063,0.06614633731078357,23100.0,240.38207387924194
0.45732543256023145,0.39311276823282243,23200,0.9641010785102844,0.0637900957808597,23200.0,241.37122893333435
0.4495082996269264,0.3893263727426529,23300,0.960537378191948,0.06083852682786528,23300.0,242.29670667648315
0.45180511504116627,0.39010652869939805,23400,0.9609371811151505,0.06109287971048616,23400.0,243.26423382759094
0.4574259525478476,0.392063313126564,23500,0.9638011634349823,0.0651006752232206,23500.0,244.283273935318
0.46272019997681724,0.3887599891424179,23600,0.9543735843896866,0.07392181688919663,23600.0,245.39649987220764
0.45714006300019744,0.39088300287723543,23700,0.959250870347023,0.06656769919209182,23700.0,246.38636684417725
0.458553671836853,0.39191531151533127,23800,0.9619611179828644,0.06689393694978207,23800.0,247.99729990959167
0.45114821638211167,0.38878720611333845,23900,0.9593120551109314,0.06281363725429401,23900.0,249.25837683677673
0.4528597563800245,0.38977870404720305,24000,0.9611302751302719,0.062124410120304674,24000.0,251.9888617992401
0.44626740063771164,0.38485186189413073,24100,0.9535386157035828,0.061599912150995806,24100.0,252.94838190078735
0.45183361520861637,0.38679785043001175,24200,0.9553561598062515,0.06491918026586063,24200.0,253.93396401405334
0.4606280117341788,0.3908338072896004,24300,0.9577989691495895,0.06927654684113804,24300.0,254.89446878433228
0.45728134872889753,0.3879008454084396,24400,0.9546462404727936,0.06946265105216298,24400.0,255.82397174835205
0.45637412944642625,0.38691093027591705,24500,0.9539789003133774,0.06967052083928138,24500.0,256.7883288860321
0.4537893336008091,0.3874866324663162,24600,0.952387444972992,0.06591792944527697,24600.0,257.6833930015564
0.45606692681218136,0.3901256713271141,24700,0.9585364347696305,0.06678627576184226,24700.0,258.6432728767395
0.4544390915053906,0.38435795962810515,24800,0.9512132477760314,0.07000177745067049,24800.0,259.7360577583313
0.4447416120236463,0.3850922155380249,24900,0.9538410758972168,0.05922934628324583,24900.0,260.850665807724
0.4411885266256805,0.3837327742576599,25000,0.948861346244812,0.05749454778560903,25000.0,261.7655899524689
0.45453169233728163,0.38384745478630067,25100,0.9510385060310363,0.07108367058390286,25100.0,262.6606168746948
0.44977755770824923,0.38705027431249617,25200,0.9499430644512177,0.06272284711303655,25200.0,263.8494849205017
0.4415008496529985,0.38191563278436663,25300,0.9462556958198547,0.05898591165896505,25300.0,265.0714647769928
0.44655035214849037,0.3853524062037468,25400,0.9563893336057663,0.06167633950826712,25400.0,266.0088768005371
0.4430556456641396,0.3816672977805138,25500,0.9459721559286117,0.06138557662052335,25500.0,267.4741258621216
0.44060056811512105,0.37942893922328946,25600,0.9440678977966308,0.06180824794864748,25600.0,268.96227288246155
0.43703447326575173,0.3748971250653267,25700,0.9341766959428788,0.06187448097625747,25700.0,269.99877405166626
0.44296180552775316,0.38072254627943036,25800,0.9409815657138825,0.06298116358811967,25800.0,270.935742855072
0.4423770813068541,0.38046193063259126,25900,0.9450538849830628,0.06232479117170442,25900.0,271.7867786884308
0.44618947877742277,0.3816189655661583,26000,0.9445573627948761,0.0643464885361027,26000.0,274.4979109764099
0.4409319363018074,0.379946640431881,26100,0.9380201238393784,0.06113109986472409,26100.0,275.3958740234375
0.44174591149434006,0.3775827831029892,26200,0.9409844326972961,0.06453711693757214,26200.0,276.2847900390625
0.440381521930789,0.37999347507953646,26300,0.943197363615036,0.06063349016767461,26300.0,277.4490008354187
0.44837817756256254,0.382758375108242,26400,0.9464986503124238,0.06568105176847894,26400.0,278.32887387275696
0.44155391755670603,0.3805735436081886,26500,0.9430697113275528,0.06152154890878592,26500.0,279.2731399536133
0.4400257955093195,0.3780437281727791,26600,0.9424713778495789,0.06228777940123109,26600.0,280.14632081985474
0.4413304680054731,0.376046901345253,26700,0.9401855516433716,0.06528458981483709,26700.0,281.1505298614502
0.4425053903371981,0.3811439824104309,26800,0.9399957019090652,0.06217295426176861,26800.0,282.02597403526306
0.4386257290250004,0.3779538285732269,26900,0.9419452387094498,0.061110191760235466,26900.0,282.9120099544525
