actor_loss,frame,step,total_time
43.460289001464844,0,0.0,2.8056230545043945
43.169936982711945,100,100.0,3.197053909301758
42.93750755385597,200,200.0,3.616156816482544
42.74402372907884,300,300.0,4.018343925476074
42.61386346344901,400,400.0,4.412883996963501
42.55423532618154,500,500.0,4.817091941833496
42.554428553817296,600,600.0,5.208937883377075
42.4010658641853,700,700.0,5.6015050411224365
42.55126975786568,800,800.0,6.00377893447876
42.5056517950379,900,900.0,6.397707939147949
42.38702770270923,1000,1000.0,6.796238660812378
42.44973837975228,1100,1100.0,7.187812805175781
42.49323299143574,1200,1200.0,7.618377923965454
42.466393348014,1300,1300.0,8.171961069107056
42.55664900978013,1400,1400.0,8.80182695388794
42.418484829439976,1500,1500.0,9.424509763717651
42.47776994610777,1600,1600.0,10.192270755767822
42.56333266154374,1700,1700.0,11.198523759841919
42.38026435776512,1800,1800.0,11.842120885848999
42.328453177272685,1900,1900.0,12.458932876586914
42.42760176705842,2000,2000.0,15.835879802703857
42.38994541734752,2100,2100.0,16.25819182395935
42.48712207303189,2200,2200.0,16.65460777282715
42.27654334342126,2300,2300.0,17.065237998962402
42.29775034082998,2400,2400.0,17.65329885482788
42.45684115721448,2500,2500.0,18.281593084335327
42.49576715903707,2600,2600.0,18.90877103805542
42.34490494680877,2700,2700.0,19.542832851409912
42.27496292567489,2800,2800.0,20.17817997932434
42.32926933364113,2900,2900.0,20.797102689743042
42.28185124916605,3000,3000.0,21.41859769821167
42.309436269325786,3100,3100.0,22.056802988052368
42.224325954323945,3200,3200.0,22.689849853515625
42.170640133395054,3300,3300.0,23.312185049057007
42.290014097006015,3400,3400.0,23.94150400161743
42.260944895224995,3500,3500.0,24.574822902679443
42.391327206451116,3600,3600.0,25.2132568359375
42.15342255394057,3700,3700.0,25.836816787719727
42.242275389114226,3800,3800.0,26.47393774986267
42.52511309633161,3900,3900.0,27.095382928848267
42.220805404209855,4000,4000.0,30.135222911834717
42.27497308561117,4100,4100.0,30.521925926208496
42.22493740119556,4200,4200.0,30.920358896255493
42.426586679892964,4300,4300.0,31.314802885055542
42.387147280249266,4400,4400.0,31.73864984512329
42.11018783267182,4500,4500.0,32.2811439037323
42.210073829877494,4600,4600.0,33.29361581802368
42.13030046519667,4700,4700.0,33.94753670692444
42.18467534886729,4800,4800.0,34.57059097290039
42.3703819501518,4900,4900.0,35.18134093284607
42.20387211412486,5000,5000.0,35.81174087524414
42.189457015235824,5100,5100.0,36.435794830322266
42.11156051937896,5200,5200.0,37.058894872665405
42.25497085269135,5300,5300.0,37.74664902687073
42.160258340363455,5400,5400.0,38.47424101829529
42.173190466248165,5500,5500.0,39.093966007232666
42.15016699309396,5600,5600.0,39.72225308418274
42.237644044479524,5700,5700.0,40.34530568122864
41.925098910190094,5800,5800.0,40.9822199344635
42.09549120157072,5900,5900.0,41.61209177970886
42.13889365621132,6000,6000.0,44.933943033218384
42.02658658924669,6100,6100.0,45.32181787490845
42.035960471276006,6200,6200.0,45.71586585044861
42.28143382308507,6300,6300.0,46.10784983634949
42.12743513654954,6400,6400.0,46.506701946258545
41.99081998768419,6500,6500.0,46.97348976135254
42.0961976004119,6600,6600.0,47.60827684402466
42.07758055583085,6700,6700.0,48.47863793373108
41.915963201239556,6800,6800.0,49.16392397880554
41.954276169880785,6900,6900.0,49.797998666763306
41.95843808013614,7000,7000.0,50.450461864471436
42.08380160945477,7100,7100.0,51.0698938369751
41.97389912369228,7200,7200.0,51.71685194969177
42.16391372680664,7300,7300.0,52.51706886291504
41.971320690494956,7400,7400.0,53.33426785469055
41.914955252468,7500,7500.0,53.96437191963196
42.05991182232847,7600,7600.0,54.601266860961914
42.097246566621386,7700,7700.0,55.32836198806763
42.11430400432926,7800,7800.0,55.97952890396118
42.01696750905254,7900,7900.0,56.60745072364807
41.93255766311494,8000,8000.0,59.803231954574585
42.04716737199538,8100,8100.0,60.20667600631714
42.06901795793288,8200,8200.0,60.60413384437561
42.04186792656927,8300,8300.0,60.991111755371094
41.875584630682916,8400,8400.0,61.42679691314697
42.00590873944877,8500,8500.0,61.948208808898926
41.962587375452024,8600,8600.0,62.828707695007324
42.116466975448155,8700,8700.0,63.485020875930786
41.857847950246075,8800,8800.0,64.20667600631714
41.86337684404732,8900,8900.0,64.83433794975281
41.96390129315971,9000,9000.0,65.47644591331482
42.00824163455774,9100,9100.0,66.09703707695007
