actor_loss,frame,step,total_time
-1.067939296807393,10900,10900.0,71.95286679267883
-1.1241309822785972,11000,11000.0,72.56847286224365
-1.0700758068573357,11100,11100.0,73.18815183639526
-1.1102548873070444,11200,11200.0,73.81908011436462
-1.0945344089281441,11300,11300.0,74.45184016227722
-1.1438371185028906,11400,11400.0,75.08046698570251
-1.1170698475129535,11500,11500.0,75.69823598861694
-1.1405829332842685,11600,11600.0,76.3402898311615
-1.1431902514235808,11700,11700.0,76.9672179222107
-1.0799400104154455,11800,11800.0,77.62727403640747
-1.1773669342003246,11900,11900.0,78.30410885810852
-1.1605426610106289,12000,12000.0,79.25612998008728
-1.1459656033185448,12100,12100.0,79.74425506591797
-1.123868224644425,12200,12200.0,80.37613701820374
-1.1427113995103553,12300,12300.0,81.03169107437134
