actor_loss,frame,step,total_time
43.85691833496094,0,0.0,2.9352011680603027
34.96872637531545,100,100.0,3.3265221118927
24.011696012893527,200,200.0,3.725020170211792
14.863512822897126,300,300.0,4.15622091293335
8.989750616621263,400,400.0,4.71295428276062
4.680393717076519,500,500.0,5.372443199157715
2.478387453768513,600,600.0,6.013780117034912
1.3762934861501845,700,700.0,6.640193223953247
0.7956611344424804,800,800.0,7.277367115020752
0.5035778061293139,900,900.0,7.899745225906372
0.16629898732546533,1000,1000.0,8.520249128341675
0.007116944003518265,1100,1100.0,9.153383016586304
-0.101550169233786,1200,1200.0,9.977610111236572
-0.24591822595805815,1300,1300.0,10.631076097488403
-0.3321332295268479,1400,1400.0,11.270035028457642
-0.3504421660805693,1500,1500.0,11.878778219223022
-0.470964131710848,1600,1600.0,12.497249126434326
-0.49081882122572107,1700,1700.0,13.1201331615448
-0.49514854029927513,1800,1800.0,13.759560108184814
-0.5341987340609626,1900,1900.0,14.374852180480957
-0.5963458212295382,2000,2000.0,15.416983127593994
-0.6202579608353058,2100,2100.0,15.954438209533691
-0.6467132421191966,2200,2200.0,16.569311141967773
-0.6966360931349272,2300,2300.0,17.202527046203613
-0.6839223840449116,2400,2400.0,17.858567237854004
-0.7155393325898907,2500,2500.0,18.471821069717407
-0.7028978259699179,2600,2600.0,19.080157041549683
-0.7703860351944914,2700,2700.0,19.697904109954834
-0.7652308611512775,2800,2800.0,20.341968297958374
-0.7756625832897601,2900,2900.0,21.030049085617065
-0.8046926671251802,3000,3000.0,21.653855085372925
-0.7944153591547862,3100,3100.0,22.285648345947266
-0.8102464532793159,3200,3200.0,22.919511079788208
-0.8069426911597205,3300,3300.0,23.578055381774902
-0.8411872791919378,3400,3400.0,24.228217124938965
-0.8940876993802515,3500,3500.0,24.88195514678955
-0.9153952598571777,3600,3600.0,25.536912202835083
-0.8711829645798939,3700,3700.0,26.170250177383423
-0.9350085600767986,3800,3800.0,26.83134698867798
-0.9460223188052083,3900,3900.0,27.52953028678894
-0.9447114323035325,4000,4000.0,28.529913187026978
-0.9234363846849687,4100,4100.0,29.087228298187256
-0.9717082915329697,4200,4200.0,29.75003719329834
-0.9774003940643651,4300,4300.0,30.45585012435913
-0.9729337565379568,4400,4400.0,31.088195085525513
-0.9646735964435162,4500,4500.0,31.731985330581665
-0.9627423658229337,4600,4600.0,32.360281229019165
-0.9959760024996087,4700,4700.0,32.998470306396484
-0.9938742922674312,4800,4800.0,33.65554213523865
-0.9867681908135367,4900,4900.0,34.30533003807068
-1.018152108877012,5000,5000.0,34.92495799064636
-1.040093204172531,5100,5100.0,35.527260303497314
-1.0082458437669395,5200,5200.0,36.15519118309021
-1.0173010114986119,5300,5300.0,36.78566098213196
-0.9825597074214775,5400,5400.0,37.41044616699219
-1.048894378660929,5500,5500.0,38.319868326187134
-1.0405721587709862,5600,5600.0,40.05554008483887
-0.9969844540747086,5700,5700.0,41.69971013069153
-1.0642330274723544,5800,5800.0,42.585270166397095
-1.0215865217223026,5900,5900.0,43.51085424423218
-1.0231440028931835,6000,6000.0,44.63991618156433
-1.018003112313771,6100,6100.0,45.2201931476593
-1.0212015156993772,6200,6200.0,45.87455701828003
-1.0526952985489721,6300,6300.0,46.53154015541077
-0.9924546576077395,6400,6400.0,47.19810509681702
-1.00042655768961,6500,6500.0,47.81688714027405
-1.0147854423168863,6600,6600.0,48.46024203300476
-1.026556885921129,6700,6700.0,49.097145080566406
-1.042623755365315,6800,6800.0,49.74147415161133
-1.0348601645172233,6900,6900.0,50.586891174316406
-1.0048428453726344,7000,7000.0,51.43399620056152
-1.0128943037868727,7100,7100.0,52.232280254364014
-1.0162429765309438,7200,7200.0,52.92850208282471
-1.0009167920244801,7300,7300.0,53.61418914794922
